Категория;Наименование товара;Стоимость, руб
Томат;Томат Хлеб да Соль/Сем Алт/цп 0,1 гр.;34.8
Тыква;Тыква Важная Госпожа/Сем Алт/цп 1 гр.;52.5
Тыква;Тыква Волжская Серая 92/Сем Алт/цп 2 гр.;33.4
Тыква;Тыква Голосемянная/Сем Алт/цп 5 шт.;48.1
Тыква;Тыква Грибовская Зимняя/Сем Алт/цп 2 гр.;35.5
Тыква;Тыква Грибовская Кустовая 189/Сем Алт/цп 1 гр.;35.5
Тыква;Тыква Дама в Шляпе/Сем Алт/цп 1 гр.;52.5
Тыква;Тыква Жемчужина Мускатная/Сем Алт/цп 1 гр.;39.1
Тыква;Тыква Жемчужина Мускатная/Сем Алт/цп 2 гр.;39.7
Тыква;Тыква Зимняя сладкая/Сем Алт/цп 2 гр.;35.5
Тыква;Тыква Карета для Золушки/Сем Алт/цп 2 гр.;39.7
Тыква;Тыква китайская Фонарик/Сем Алт/цп 1 гр. АЗИАТСКИЙ ОГОРОД;59.9
Тыква;Тыква Кладовая Здоровья/Сем Алт/цп 1 гр. ЧЕМПИОНЫ ПОЛЬЗЫ;63.8
Тыква;Тыква Крошка/Сем Алт/цп 2 гр.;36.8
Тыква;Тыква Лакомый Кусочек/Сем Алт/цп 1 гр.;39.1
Тыква;Тыква Лечебная/Сем Алт/цп 2 гр.;37.6
Тыква;Тыква Мама не Горюй/Сем Алт/цп 1 гр.;62.8
Тыква;Тыква Медовая Каша/Сем Алт/цп 2 гр.;46.0
Тыква;Тыква Мраморная/Сем Алт/цп 2 гр.;35.5
Тыква;Тыква Мулен Руж/Сем Алт/цп 1 гр.;37.6
Тыква;Тыква мускатная Витаминная/Сем Алт/цп 2 гр.;33.4
Тыква;Тыква Пампушка/Сем Алт/цп 2 гр.;35.5
Тыква;Тыква Розовый Банан/Сем Алт/цп 1 гр.;66.8
Тыква;Тыква Россиянка/Сем Алт/цп 2 гр.;39.7
Тыква;Тыква Сибирский Гигант/Сем Алт/цп 2 гр. СИБИРСКИЕ ГИГАНТЫ;48.1
Тыква;Тыква Стофунтовая/Сем Алт/цп 2 гр.;39.7
Тыква;Тыква Тортилла/Сем Алт/цп 1 гр.;66.8
Тыква;Тыква Улыбка/Сем Алт/цп 2 гр.;39.7
Фасоль;Фасоль Ассоль/Сем Алт/цп 5 гр.;37.6
Фасоль;Фасоль Бриллиант/Сем Алт/цп 5 гр.;34.5
Фасоль;Фасоль День и ночь/Сем Алт/цп 5 гр.;47.5
Фасоль;Фасоль Журавушка/Сем Алт/цп 5 гр.;43.7
Фасоль;Фасоль Капучино/Сем Алт/цп 5 гр.;43.7
Фасоль;Фасоль Красная Шапочка/Сем Алт/цп 5 гр.;43.7
Фасоль;Фасоль Курочка Ряба/Сем Алт/цп 5 гр.;43.7
Фасоль;Фасоль Лима/Сем Алт/цп 5 гр.;37.6
Фасоль;Фасоль Лобио/Сем Алт/цп 5 гр.;43.7
Фасоль;Фасоль Пеппи Длинный Чулок/Сем Алт/цп 5 гр.;43.7
Фасоль;Фасоль Пинто/Сем Алт/цп 5 гр.;43.7
Фасоль;Фасоль Рубин/Сем Алт/цп 5 гр.;41.2
Фасоль;Фасоль Эксалто/Сем Алт/цп 5 гр.;41.4
Фасоль;Фасоль Масляный Король/Сем Алт/цп 5 гр.;26.1
Фасоль;Фасоль Сакса без волокна 615/Сем Алт/цп 5 гр.;37.6
Экзотика;Бамия (Окра) Дамские Пальчики/Сем Алт/цп 1 гр.;39.7
Экзотика;Кивано Зеленый дракон/Сем Алт/цп 5 шт. АЗИАТСКИЙ ОГОРОД;75.4
Экзотика;Момордика Найя/Сем Алт/цп 4 шт. АЗИАТСКИЙ ОГОРОД;75.4
Экзотика;Момордика Экзотическая смесь/Сем Алт/цп 4 шт. АЗИАТСКИЙ ОГОРОД;75.4
Экзотика;Пепино (Дынная Груша)/Сем Алт/цп 5 шт.;272.4
Экзотика;Тортарелло Абруззе (Армянский Огурец)/Сем Алт/цп 0,3 гр.;39.7
Экзотика;Тортарелло Бареззе (Армянский Огурец)/Сем Алт/цп 0,3 гр.;43.7
Ягода;Ежевика Блэк Мама крупноплодная/Сем Алт/цп 0,03 гр.;59.7
Ягода;Земляника Али-Баба ремонтантная/Сем Алт/цп 0,03 гр.;50.2
Ягода;Земляника Барон Солемахер ремонтантная/Сем Алт/цп 0,03 гр.;52.3
Ягода;Земляника Желтое чудо ремонтантная/Сем Алт/цп 0,03 гр.;60.7
Ягода;Земляника Желтое чудо ремонтантная/Сем Алт/цп 0,1 гр.;46.0
Ягода;Земляника Крем-брюле желтая ремонтантная/Сем Алт/цп 0,02 гр.;46.0
Ягода;Земляника Мигнонетт ремонтантная/Сем Алт/цп 5 шт.;61.5
Ягода;Земляника Монако ремонтантная крупноплодная/Сем Алт/цп 0,01 гр.;79.6
Ягода;Земляника Полянка ремонтантная/Сем Алт/цп 0,02 гр.;46.0
Ягода;Земляника Регина ремонтантная/Сем Алт/цп 0,03 гр.;54.4
Ягода;Земляника Рюген ремонтантная/Сем Алт/цп 0,03 гр.;52.3
Ягода;Земляника Фреска ремонтантная/Сем Алт/цп 5 шт.;138.4
Ягода;Клюква Рубиновая Россыпь крупноплодная/Гавриш/цп 30 шт.;66.9
Ягода;Малина Барнаулка красная/Сем Алт/цп 0,03 гр.;50.2
Ягода;Малина Чарыш желтая/Сем Алт/цп 0,03 гр.;59.7
Ягода;Физалис Колумб/Гавриш/цп 20 шт.;39.1
Ягода;Физалис Королек/Гавриш/цп 0,3 гр.;32.4
Ягода;Физалис Кудесник/Гавриш/цп 20 шт.;39.1
Ягода;Физалис Мармелад/Сем Алт/цп 0,2 гр.;37.6
Ягода;Физалис Медовая Сливка/Сем Алт/цп 0,2 гр.;37.6
Ягода;Земляника Александрия ремонтантная/Сем Алт/цп 0,03 гр.;41.8
Ягода;Черника Лесная Жемчужина обыкновенная/Гавриш/цп 30 шт.;69.9
Агератум;Агератум Белый шар/Сем Алт/цп 0,05 гр.;37.6
Агератум;Агератум Весенние Капели/Сем Алт/цп 0,05 гр.;37.6
Агератум;Агератум Голубая Норка/Сем Алт/цп 0,05 гр.;35.5
Агератум;Агератум Красный букет/Сем Алт/цп 0,05 гр.;35.5
Агератум;Агератум Леда/Сем Алт/цп 0,1 гр.;35.5
Агератум;Агератум Розовый Шар/Сем Алт/цп 0,1 гр.;41.4
Адонис;Адонис летний Кроваво-красный/Сем Алт/цп 0,2 гр. АЛЬПИЙСКАЯ ГОРКА;31.3
Аквилегия;Аквилегия Маккана Гигант/Сем Алт/цп 0,1 гр.;48.1
Аквилегия;Аквилегия Махровые Гиганты Смесь/Сем Алт/цп 0,05 гр.;69.1
Аквилегия;Аквилегия Розовая Звезда гибр./Сем Алт/цп 0,1 гр.;38.3
Алиссум;Алиссум Золотая Россыпь/Сем Алт/цп 0,05 гр. АРОМАТЫ НОЧИ;39.7
Алиссум;Алиссум Золотой Ковер/Сем Алт/цп 0,1 гр. АЛЬПИЙСКАЯ ГОРКА;39.7
Алиссум;Алиссум Кристалл F1 Белая Волна ампельный/Сем Алт/цп 0,01 гр. АМПЕЛЬНЫЕ ШЕДЕВРЫ;104.8
Алиссум;Алиссум Кристалл F1 Смесь ампельный/Сем Алт/цп 0,01 гр. АМПЕЛЬНЫЕ ШЕДЕВРЫ;104.8
Алиссум;Алиссум Кристалл F1 Фиолетовая Волна ампельный/Сем Алт/цп 0,01 гр. АМПЕЛЬНЫЕ ШЕДЕВРЫ;104.8
Алиссум;Алиссум Магический Ковер/Сем Алт/цп 0,05 гр. АРОМАТЫ НОЧИ;37.6
Алиссум;Алиссум Рози О`Дей/Сем Алт/цп 0,1 гр.;31.7
Алиссум;Алиссум Смесь для балконов/Сем Алт/цп 0,05 гр. ВАШ ЯРКИЙ БАЛКОН;35.5
Алиссум;Алиссум Смесь для балконов/Сем Алт/цп 0,2 гр. ВАШ ЯРКИЙ БАЛКОН;43.9
Алиссум;Алиссум Снежный Ковер/Сем Алт/цп 0,05 гр. АРОМАТЫ НОЧИ;39.7
Алиссум;Алиссум Снежный Ковер/Сем Алт/цп 0,1 гр. АРОМАТЫ НОЧИ;41.8
Алиссум;Алиссум Фиолетовая Королева/Сем Алт/цп 0,05 гр. АРОМАТЫ НОЧИ;37.6
Алиссум;Алиссум Фиолетовая Королева/Сем Алт/цп 0,1 гр. АРОМАТЫ НОЧИ;33.4
Амарант;Амарант Аврора трехцветный/Сем Алт/цп 0,03 гр.;35.5
Амарант;Амарант Осенний Фонтан/Сем Алт/цп 0,1 гр.;35.5
Амарант;Амарант Пигми Торч темный/Сем Алт/цп 0,2 гр.;31.3
Аммобиум;Аммобиум Крупноцветковый крылатый/Сем Алт/цп 0,2 гр.;31.7
Арабис;Арабис Белый Альпийский/Сем Алт/цп 0,1 гр. АЛЬПИЙСКАЯ ГОРКА;46.0
Арабис;Арабис Розовый Альпийский/Сем Алт/цп 0,05 гр. АЛЬПИЙСКАЯ ГОРКА;50.2
Армерия;Армерия Блестящая роза приморская/Сем Алт/цп 0,03 гр. АЛЬПИЙСКАЯ ГОРКА;50.2
Аспарагус;Аспарагус Шпренггера/Сем Алт/цп 5 шт;272.8
Астильба;Астильба Арендса Шоу Стар/Сем Алт/цп 3 шт.;146.8
Астра;Астра Абрикосовая Мечта/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Альпийская смесь/Сем Алт/цп 0,05 гр. АЛЬПИЙСКАЯ ГОРКА;46.0
Астра;Астра Альпийская смесь/Сем Алт/цп 0,1 гр. АЛЬПИЙСКАЯ ГОРКА;50.2
Астра;Астра Ангора коготковая/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Аполлония Белая/Сем Алт/цп 0,2 гр.;41.8
Астра;Астра Аполлония Красная/Сем Алт/цп 0,2 гр.;41.8
Астра;Астра Аполлония Светло-голубая/Сем Алт/цп 0,2 гр.;41.8
Астра;Астра Аполлония Светло-розовая/Сем Алт/цп 0,2 гр.;41.8
Астра;Астра Аполлония Шамоа/Сем Алт/цп 0,2 гр.;35.5
Астра;Астра Афродита Игл/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Баллон Красная/Сем Алт/цп 0,05 гр.;62.8
Астра;Астра Баллон Розовая/Сем Алт/цп 0,05 гр.;62.8
Астра;Астра Баллон Смесь/Сем Алт/цп 0,05 гр.;62.8
Астра;Астра Баллон Фиолетовая/Сем Алт/цп 0,05 гр.;62.8
Астра;Астра Белая Башня/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Белый Ковер низкорослая/Сем Алт/цп 0,1 гр.;39.1
Астра;Астра Белый Ковер низкорослая/Сем Алт/цп 0,2 гр.;43.7
Астра;Астра Бирма коготковая/Сем Алт/цп 0,2 гр.;35.5
Астра;Астра Болеро Смесь помпонная/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Букетная смесь/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Гигантские лучи Белая/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Гигантские лучи Красная/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Гигантские лучи Синяя/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Голубая Луна помпонная/Сем Алт/цп 0,1 гр.;37.6
Астра;Астра гремлин Летний дождь/Сем Алт/цп 0,2 гр.;39.7
Астра;Астра Дюшес Смесь пионовидная/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Желтый Ковер низкорослая/Сем Алт/цп 0,2 гр.;43.7
Астра;Астра Звездная Россыпь/Сем Алт/цп 0,1 гр.;39.7
Астра;Астра Зимняя Вишня помпонная/Сем Алт/цп 0,2 гр.;41.8
Астра;Астра Игольчатая Лимонная/Сем Алт/цп 0,3 гр.;41.8
Астра;Астра Июльская Смесь окрасок/Сем Алт/цп 0,2 гр.;31.3
Астра;Астра Камео коготковая/Сем Алт/цп 0,3 гр.;26.1
Астра;Астра Карликовая смесь окрасок/Сем Алт/цп 0,1 гр.;39.1
Астра;Астра Карликовая смесь окрасок/Сем Алт/цп 0,3 гр.;42.4
Астра;Астра Кварцевая Башня/Сем Алт/цп 0,2 гр.;46.0
Астра;Астра Ковер Смесь низкорослая/Сем Алт/цп 0,2 гр.;35.5
Астра;Астра Коготковая смесь/Сем Алт/цп 0,2 гр.;33.4
Астра;Астра Королевский размер Красная/Сем Алт/цп 0,1 гр.;39.1
Астра;Астра Королевский размер Красная/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Королевский размер Синяя/Сем Алт/цп 0,2 гр.;35.5
Астра;Астра Королевский размер Смесь/Сем Алт/цп 0,1 гр.;39.1
Астра;Астра Красная Башня пионовидная/Сем Алт/цп 0,2 гр.;41.4
Астра;Астра Красный ковер низкорослая/Сем Алт/цп 0,2 гр.;37.6
Астра;Астра Лунное сияние смесь/Сем Алт/цп 0,2 гр.;41.8
Астра;Астра Малышка Розовая/Сем Алт/цп 0,2 гр.;36.6
Астра;Астра Малышка Синяя/Сем Алт/цп 0,2 гр.;43.9
Астра;Астра Махровая Радуга смесь/Сем Алт/цп 0,1 гр.;36.8
Астра;Астра Монтесума Смесь/Сем Алт/цп 0,15 гр.;48.1
Астра;Астра Нова Белоснежная/Сем Алт/цп 0,2 гр.;29.2
Астра;Астра Озорные Помпоны/Сем Алт/цп 0,3 гр.;43.7
